Type,ShippingMode,ProductPrice,LateDeliveryRisk,CategoryName,CustomerSegment,OrderItemQuantity,OrderRegion,ShippingMonthName,is_outlier,Type_index,ShippingMode_index,CategoryName_index,CustomerSegment_index,OrderRegion_index,ShippingMonthName_index
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,July,0,0.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Same Day,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Western Europe,July,0,1.0,3.0,3.0,0.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,July,0,2.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Western Europe,July,0,0.0,0.0,3.0,1.0,1.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southern Europe,July,0,3.0,0.0,3.0,0.0,6.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Southern Europe,July,0,0.0,0.0,3.0,1.0,6.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Western Europe,July,0,0.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Northern Europe,July,0,0.0,0.0,3.0,0.0,4.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,July,0,0.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,July,0,1.0,0.0,3.0,1.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,July,0,1.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Northern Europe,July,0,2.0,0.0,3.0,2.0,4.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Northern Europe,July,0,1.0,0.0,3.0,1.0,4.0,1.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Northern Europe,July,0,0.0,3.0,3.0,2.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southern Europe,July,0,2.0,0.0,3.0,1.0,6.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southern Europe,July,0,1.0,0.0,3.0,0.0,6.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southern Europe,July,0,1.0,0.0,3.0,0.0,6.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Western Europe,July,0,2.0,0.0,3.0,2.0,1.0,1.0
TRANSFER,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,July,0,1.0,3.0,3.0,1.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Western Europe,July,0,1.0,1.0,3.0,2.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southern Europe,July,0,1.0,0.0,3.0,0.0,6.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Western Europe,July,0,1.0,0.0,3.0,1.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,July,0,0.0,0.0,3.0,1.0,1.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Western Europe,July,0,3.0,0.0,3.0,0.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Western Europe,July,0,2.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Western Europe,July,0,1.0,0.0,3.0,2.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Southern Europe,July,0,1.0,0.0,3.0,0.0,6.0,1.0
CASH,Same Day,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,July,0,3.0,3.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Western Europe,July,0,1.0,0.0,3.0,2.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Western Europe,July,0,0.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,July,0,2.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Northern Europe,July,0,1.0,0.0,3.0,0.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Northern Europe,July,0,2.0,0.0,3.0,1.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Northern Europe,July,0,2.0,0.0,3.0,1.0,4.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Southern Europe,July,0,0.0,0.0,3.0,1.0,6.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,July,0,0.0,0.0,3.0,1.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Northern Europe,July,0,1.0,0.0,3.0,1.0,4.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,July,0,3.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southern Europe,July,0,1.0,0.0,3.0,0.0,6.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Southern Europe,July,0,2.0,0.0,3.0,1.0,6.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,2,Northern Europe,July,0,0.0,0.0,3.0,2.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,July,0,2.0,0.0,3.0,0.0,1.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,July,0,3.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Western Europe,July,0,2.0,0.0,3.0,2.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Western Europe,July,0,2.0,0.0,3.0,2.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Northern Europe,July,0,1.0,0.0,3.0,1.0,4.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Northern Europe,July,0,1.0,0.0,3.0,0.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Northern Europe,July,0,2.0,0.0,3.0,1.0,4.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,July,0,0.0,0.0,3.0,0.0,1.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,July,0,3.0,0.0,3.0,1.0,1.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,July,0,3.0,0.0,3.0,1.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,2,Western Europe,July,0,0.0,0.0,3.0,2.0,1.0,1.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Home Office,2,Western Europe,July,0,0.0,3.0,3.0,2.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,2,Southern Europe,July,0,1.0,0.0,3.0,2.0,6.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,July,0,0.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,July,0,2.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Southern Europe,July,0,0.0,0.0,3.0,0.0,6.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Western Europe,July,0,2.0,0.0,3.0,2.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,July,0,2.0,0.0,3.0,1.0,1.0,1.0
TRANSFER,First Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,July,0,1.0,2.0,3.0,0.0,1.0,1.0
TRANSFER,First Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Southern Europe,July,0,1.0,2.0,3.0,0.0,6.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,July,0,2.0,0.0,3.0,1.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Northern Europe,July,0,1.0,0.0,3.0,0.0,4.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Southern Europe,July,0,1.0,0.0,3.0,1.0,6.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southern Europe,July,0,1.0,0.0,3.0,1.0,6.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Southern Europe,July,0,0.0,0.0,3.0,0.0,6.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Northern Europe,July,0,2.0,0.0,3.0,0.0,4.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,July,0,0.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Western Europe,July,0,0.0,0.0,3.0,1.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Northern Europe,July,0,0.0,0.0,3.0,2.0,4.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Northern Europe,July,0,1.0,0.0,3.0,0.0,4.0,1.0
PAYMENT,Same Day,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,July,0,2.0,3.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,July,0,0.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Northern Europe,July,0,0.0,0.0,3.0,1.0,4.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,July,0,3.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Southern Europe,July,0,1.0,0.0,3.0,0.0,6.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,July,0,3.0,0.0,3.0,1.0,1.0,1.0
TRANSFER,First Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Western Europe,July,0,1.0,2.0,3.0,1.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Northern Europe,July,0,1.0,0.0,3.0,0.0,4.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,July,0,0.0,0.0,3.0,0.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,July,0,0.0,0.0,3.0,1.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Western Europe,July,0,0.0,0.0,3.0,1.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Northern Europe,July,0,1.0,0.0,3.0,0.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Northern Europe,July,0,2.0,0.0,3.0,1.0,4.0,1.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Western Europe,July,0,0.0,1.0,3.0,1.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Western Europe,July,0,0.0,0.0,3.0,2.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Northern Europe,July,0,2.0,0.0,3.0,0.0,4.0,1.0
DEBIT,Same Day,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Northern Europe,July,0,0.0,3.0,3.0,1.0,4.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Northern Europe,July,0,0.0,0.0,3.0,0.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southern Europe,July,0,2.0,0.0,3.0,1.0,6.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,July,0,2.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,July,0,2.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,2,Western Europe,July,0,2.0,0.0,3.0,1.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Western Europe,July,0,0.0,0.0,3.0,2.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Northern Europe,July,0,1.0,1.0,3.0,0.0,4.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,July,0,3.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Northern Europe,July,0,2.0,1.0,3.0,2.0,4.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,July,0,1.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,July,0,1.0,0.0,3.0,1.0,1.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Western Europe,July,0,0.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Northern Europe,July,0,1.0,0.0,3.0,0.0,4.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Northern Europe,July,0,0.0,0.0,3.0,0.0,4.0,1.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Northern Europe,July,0,0.0,0.0,3.0,2.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,July,0,2.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Western Europe,July,0,1.0,0.0,3.0,2.0,1.0,1.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Western Europe,July,0,1.0,1.0,3.0,2.0,1.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,July,0,3.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Northern Europe,July,0,2.0,0.0,3.0,0.0,4.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Northern Europe,July,0,3.0,0.0,3.0,1.0,4.0,1.0
TRANSFER,First Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,July,0,1.0,2.0,3.0,0.0,1.0,1.0
TRANSFER,First Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,July,0,1.0,2.0,3.0,0.0,1.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Northern Europe,July,0,3.0,0.0,3.0,0.0,4.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,July,0,2.0,0.0,3.0,1.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Western Europe,July,0,1.0,0.0,3.0,2.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Western Europe,July,0,1.0,0.0,3.0,2.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Southern Europe,July,0,2.0,0.0,3.0,1.0,6.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southern Europe,July,0,2.0,0.0,3.0,1.0,6.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Southern Europe,July,0,2.0,0.0,3.0,1.0,6.0,1.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,July,0,3.0,0.0,3.0,0.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Western Europe,July,0,1.0,0.0,3.0,1.0,1.0,1.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,July,0,1.0,0.0,3.0,1.0,1.0,1.0
CASH,Second Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Southern Europe,June,0,3.0,1.0,3.0,1.0,6.0,7.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,June,0,0.0,1.0,3.0,0.0,1.0,7.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,July,0,2.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,July,0,2.0,0.0,3.0,1.0,1.0,1.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Northern Europe,June,0,2.0,0.0,3.0,0.0,4.0,7.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Western Europe,June,0,3.0,0.0,3.0,1.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,June,0,1.0,0.0,3.0,0.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,2,Southern Europe,June,0,0.0,0.0,3.0,2.0,6.0,7.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,June,0,2.0,0.0,3.0,1.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,June,0,0.0,0.0,3.0,0.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,June,0,0.0,0.0,3.0,0.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Western Europe,June,0,1.0,0.0,3.0,2.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,June,0,1.0,0.0,3.0,1.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,June,0,0.0,0.0,3.0,0.0,1.0,7.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,June,0,1.0,1.0,3.0,1.0,1.0,7.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Western Europe,June,0,1.0,1.0,3.0,2.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Southern Europe,June,0,0.0,0.0,3.0,0.0,6.0,7.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,June,0,2.0,0.0,3.0,0.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,June,0,0.0,0.0,3.0,0.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Western Europe,June,0,0.0,0.0,3.0,2.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Western Europe,June,0,0.0,0.0,3.0,2.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Western Europe,June,0,0.0,0.0,3.0,2.0,1.0,7.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,June,0,2.0,0.0,3.0,1.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Northern Europe,June,0,1.0,0.0,3.0,0.0,4.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Western Europe,June,0,1.0,0.0,3.0,1.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,3,Southern Europe,June,0,1.0,0.0,3.0,2.0,6.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,5,Northern Europe,June,0,1.0,0.0,3.0,0.0,4.0,7.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,June,0,0.0,1.0,3.0,0.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,June,0,1.0,0.0,3.0,1.0,1.0,7.0
TRANSFER,Same Day,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,June,0,1.0,3.0,3.0,0.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,4,Western Europe,June,0,1.0,0.0,3.0,0.0,1.0,7.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,June,0,0.0,1.0,3.0,0.0,1.0,7.0
PAYMENT,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,4,Northern Europe,June,0,2.0,1.0,3.0,2.0,4.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,June,0,1.0,0.0,3.0,0.0,1.0,7.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Southern Europe,June,0,0.0,1.0,3.0,2.0,6.0,7.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Western Europe,June,0,2.0,0.0,3.0,1.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,3,Western Europe,June,0,1.0,0.0,3.0,0.0,1.0,7.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Northern Europe,June,0,3.0,0.0,3.0,0.0,4.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Southern Europe,June,0,1.0,0.0,3.0,1.0,6.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,June,0,0.0,0.0,3.0,0.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,2,Western Europe,June,0,0.0,0.0,3.0,0.0,1.0,7.0
TRANSFER,Second Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Western Europe,June,0,1.0,1.0,3.0,0.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,June,0,1.0,0.0,3.0,1.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,June,0,1.0,0.0,3.0,1.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,1,Southern Europe,June,0,0.0,0.0,3.0,2.0,6.0,7.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Consumer,1,Southern Europe,June,0,2.0,0.0,3.0,0.0,6.0,7.0
DEBIT,Second Class,49.97999954,0,Indoor/Outdoor Games,Corporate,3,Northern Europe,June,0,0.0,1.0,3.0,1.0,4.0,7.0
TRANSFER,Same Day,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Western Europe,June,0,1.0,3.0,3.0,2.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,5,Western Europe,June,0,1.0,0.0,3.0,1.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Home Office,5,Western Europe,June,0,0.0,0.0,3.0,2.0,1.0,7.0
DEBIT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,June,0,0.0,0.0,3.0,1.0,1.0,7.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Western Europe,June,0,2.0,0.0,3.0,1.0,1.0,7.0
TRANSFER,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,June,0,1.0,0.0,3.0,1.0,1.0,7.0
PAYMENT,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,4,Western Europe,June,0,2.0,0.0,3.0,1.0,1.0,7.0
CASH,Standard Class,49.97999954,0,Indoor/Outdoor Games,Corporate,1,Western Europe,June,0,3.0,0.0,3.0,1.0,1.0,7.0
